Step	State	Value
4296	1	0.2367
4297	9	0.1708
4298	6	0.0901
4299	0	0.0473
4300	4	0.3248
4301	5	0.1948
4302	8	0.0161
4303	5	0.0191
4304	3	0.0410
4305	6	0.0655
4306	8	0.0288
4307	9	0.0013
4308	4	0.0024
4309	5	0.0946
4310	2	0.2490
4311	9	0.0510
4312	8	0.2194
4313	2	0.0625
4314	4	0.0339
4315	8	0.2233
4316	2	0.0435
4317	7	0.0077
4318	4	0.0400
4319	2	0.2081
4320	6	0.2938
4321	3	0.0732
4322	1	0.0340
4323	5	0.1190
4324	3	0.0114
4325	2	0.0744
4326	0	0.0284
4327	9	0.1856
4328	1	0.0140
4329	3	0.0945
4330	4	0.0150
4331	4	0.1087
4332	4	0.0281
4333	7	0.4202
4334	5	0.3861
4335	8	0.0265
4336	9	0.0234
4337	7	0.0126
4338	4	0.0324
4339	8	0.1635
4340	3	0.0117
4341	3	0.0521
4342	3	0.0277
4343	2	0.0671
4344	3	0.0798
4345	0	0.1544
4346	6	0.0903
4347	4	0.0190
4348	8	0.0193
4349	1	0.0522
4350	1	0.0012
4351	6	0.0080
4352	2	0.0483
4353	1	0.1254
4354	6	0.0002
4355	5	0.0036
4356	1	0.1823
4357	4	0.0632
4358	0	0.1158
4359	9	0.0594
4360	2	0.0045
4361	2	0.2453
4362	6	0.1118
4363	0	0.0638
4364	8	0.0275
4365	8	0.5604
4366	2	0.0712
4367	0	0.0640
4368	8	0.0311
4369	1	0.0784
4370	2	0.1193
4371	5	0.0479
4372	5	0.0014
4373	8	0.0935
4374	6	0.1594
4375	0	0.2608
4376	8	0.0326
4377	8	0.0644
4378	9	0.2539
4379	9	0.1570
4380	1	0.1683
4381	7	0.0529
4382	3	0.1962
4383	8	0.0228
4384	1	0.0060
4385	7	0.0497
4386	7	0.0386
4387	7	0.0330
4388	3	0.0949
4389	8	0.0028
4390	4	0.2697
4391	9	0.0277
4392	2	0.1567
4393	7	0.0165
4394	7	0.1064
4395	9	0.2016
4396	4	0.1301
4397	2	0.1522
4398	5	0.0163
4399	9	0.1224
4400	2	0.1295
4401	0	0.3160
4402	0	0.1964
4403	2	0.0469
4404	4	0.0126
4405	3	0.2054
4406	0	0.0436
4407	1	0.0297
4408	1	0.1737
4409	4	0.1884
4410	4	0.0427
4411	7	0.2742
4412	0	0.4000
4413	7	0.1059
4414	1	0.1192
4415	3	0.0413
4416	4	0.0590
4417	2	0.0613
4418	2	0.0756
4419	8	0.1465
4420	6	0.0257
4421	6	0.1191
4422	5	0.1376
4423	9	0.1263
4424	5	0.0438
4425	5	0.0037
4426	6	0.0315
4427	9	0.1466
4428	2	0.1158
4429	4	0.0480
4430	3	0.1472
4431	7	0.1576
4432	2	0.0006
4433	2	0.0718
4434	5	0.0075
4435	2	0.0197
4436	2	0.2420
4437	8	0.2073
4438	6	0.1710
4439	5	0.0247
4440	1	0.0157
4441	2	0.2023
4442	4	0.0255
4443	6	0.1092
4444	9	0.0048
4445	0	0.0332
4446	8	0.1413
4447	0	0.0023
4448	7	0.0382
4449	5	0.0348
4450	3	0.1655
4451	4	0.1158
4452	7	0.0416
4453	5	0.0462
4454	1	0.0151
4455	5	0.0392
4456	2	0.1836
4457	1	0.1198
4458	0	0.1718
4459	3	0.3418
4460	8	0.0506
4461	2	0.1140
4462	1	0.0384
4463	6	0.2391
4464	6	0.0265
4465	1	0.0017
4466	0	0.1108
4467	6	0.1403
4468	0	0.0295
4469	1	0.0172
4470	3	0.1223
4471	4	0.1135
4472	5	0.1105
4473	3	0.0926
4474	4	0.1302
4475	5	0.0429
4476	1	0.1690
4477	0	0.0312
4478	1	0.1292
4479	1	0.1437
4480	9	0.0466
4481	7	0.4510
4482	0	0.0650
4483	7	0.0040
4484	7	0.1964
4485	1	0.0128
4486	5	0.1134
4487	7	0.0104
4488	3	0.0180
4489	6	0.1744
4490	8	0.0310
4491	1	0.0007
4492	0	0.0214
4493	2	0.0231
4494	9	0.0594
4495	9	0.2020
4496	8	0.1357
4497	8	0.1916
4498	2	0.0906
4499	8	0.2862
4500	4	0.0090
4501	0	0.0008
4502	7	0.1948
4503	1	0.0105
4504	0	0.1648
4505	9	0.2386
4506	0	0.0094
4507	9	0.0159
4508	2	0.0206
4509	3	0.0215
4510	6	0.0380
4511	0	0.0592
4512	0	0.2423
4513	2	0.0313
4514	5	0.0204
4515	2	0.3033
4516	2	0.0315
4517	9	0.0027
4518	1	0.0067
4519	1	0.0153
4520	8	0.0048
4521	0	0.2794
4522	1	0.3215
4523	0	0.0540
4524	1	0.0572
4525	6	0.1496
4526	7	0.1095
4527	2	0.1620
4528	5	0.0720
4529	0	0.0076
4530	6	0.0322
4531	0	0.3242
4532	5	0.3978
4533	9	0.1099
4534	0	0.0120
4535	8	0.2467
4536	1	0.1916
4537	8	0.0350
4538	8	0.2722
4539	7	0.3060
4540	3	0.0378
4541	7	0.0119
4542	9	0.2849
4543	9	0.0795
4544	4	0.3713
4545	6	0.0155
4546	2	0.1030
4547	1	0.1566
4548	6	0.0093
4549	4	0.1103
4550	1	0.0297
4551	5	0.0447
4552	1	0.0563
4553	6	0.2465
4554	3	0.0446
4555	8	0.1303
4556	6	0.0897
4557	8	0.1041
4558	5	0.1381
4559	1	0.3911
4560	7	0.1649
4561	1	0.3443
4562	4	0.0256
4563	7	0.0066
4564	3	0.0233
4565	7	0.0724
4566	4	0.0367
4567	8	0.0840
4568	7	0.0740
4569	4	0.0097
4570	8	0.0423
4571	8	0.0797
4572	9	0.1066
4573	1	0.0622
4574	3	0.0477
4575	4	0.0125
4576	1	0.0830
4577	0	0.0991
4578	7	0.1839
4579	6	0.0102
4580	0	0.0543
4581	6	0.0708
4582	7	0.0654
4583	0	0.0609
4584	9	0.0798
4585	5	0.2082
4586	8	0.0452
4587	4	0.1724
4588	0	0.0943
4589	2	0.0531
4590	9	0.1274
4591	5	0.0182
4592	2	0.0948
4593	7	0.0063
4594	4	0.0656
4595	1	0.0681
4596	8	0.1458
4597	9	0.0961
4598	2	0.0066
4599	0	0.0273
4600	6	0.0953
4601	1	0.0694
4602	9	0.0758
4603	3	0.4156
4604	1	0.0910
4605	3	0.0127
4606	3	0.2526
4607	2	0.0894
4608	5	0.0076
4609	6	0.3652
4610	5	0.1649
4611	4	0.0592
4612	5	0.0618
4613	0	0.1672
4614	5	0.0133
4615	0	0.0140
4616	7	0.0170
4617	6	0.1236
4618	6	0.2871
4619	6	0.1719
4620	5	0.0086
4621	9	0.1887
4622	0	0.0249
4623	4	0.0755
4624	2	0.0085
4625	4	0.1857
4626	8	0.3328
4627	2	0.0610
4628	4	0.0422
4629	2	0.2851
4630	4	0.0372
4631	0	0.0225
4632	4	0.1202
4633	9	0.0160
4634	6	0.0912
4635	9	0.0192
4636	6	0.2325
4637	0	0.1141
4638	1	0.0606
4639	2	0.0532
4640	5	0.1226
4641	2	0.0545
4642	6	0.0772
4643	8	0.0091
4644	8	0.0144
4645	0	0.0421
4646	4	0.0102
4647	5	0.2370
4648	7	0.0595
4649	0	0.0567
4650	0	0.0015
4651	6	0.1273
4652	9	0.0979
4653	3	0.0034
4654	0	0.0917
4655	4	0.0934
4656	2	0.1191
4657	0	0.3389
4658	2	0.2232
4659	0	0.0109
4660	0	0.0082
4661	4	0.0629
4662	1	0.4108
4663	3	0.3412
4664	4	0.0548
4665	3	0.0637
4666	4	0.6071
4667	1	0.0432
4668	6	0.0870
4669	3	0.1182
4670	1	0.1752
4671	2	0.0648
4672	5	0.0379
4673	4	0.1371
4674	2	0.0679
4675	8	0.0259
4676	5	0.0343
4677	6	0.1364
4678	2	0.0060
4679	7	0.1212
4680	4	0.0109
4681	1	0.2426
4682	0	0.0436
4683	2	0.1278
4684	9	0.1028
4685	4	0.0109
4686	4	0.1216
4687	5	0.3844
4688	0	0.0014
4689	7	0.0245
4690	5	0.0842
4691	4	0.0073
4692	8	0.0142
4693	8	0.0134
4694	1	0.0737
4695	8	0.1103
4696	6	0.4618
4697	5	0.1284
4698	3	0.1798
4699	4	0.0316
4700	4	0.1878
4701	3	0.2709
4702	5	0.2952
4703	9	0.0822
4704	9	0.1004
4705	7	0.0628
4706	1	0.0243
4707	5	0.0050
4708	3	0.0426
4709	1	0.0770
4710	8	0.5568
4711	1	0.0663
4712	9	0.1492
4713	2	0.0399
4714	6	0.1025
4715	5	0.0076
4716	4	0.3405
4717	0	0.0026
4718	9	0.2472
4719	5	0.2074
4720	5	0.0443
4721	3	0.1355
4722	5	0.2039
4723	7	0.2472
4724	2	0.3248
4725	4	0.0076
4726	9	0.1044
4727	5	0.2867
4728	4	0.1417
4729	2	0.0019
4730	3	0.2003
4731	0	0.2087
4732	8	0.0101
4733	8	0.1360
4734	0	0.0664
4735	6	0.0811
4736	8	0.2941
4737	2	0.0525
4738	8	0.0081
4739	3	0.0024
4740	0	0.1465
4741	0	0.5016
4742	4	0.1059
4743	9	0.1764
4744	4	0.0228
4745	8	0.1600
4746	0	0.2770
4747	6	0.2249
4748	0	0.0846
4749	6	0.0041
4750	0	0.0281
4751	5	0.2190
4752	1	0.2163
4753	2	0.0001
4754	9	0.0950
4755	0	0.5868
4756	3	0.0130
4757	9	0.1551
4758	7	0.2610
4759	6	0.0193
4760	1	0.0612
4761	9	0.0214
4762	3	0.1022
4763	0	0.0552
4764	2	0.1266
4765	4	0.0294
4766	9	0.0055
4767	1	0.0160
4768	9	0.0566
4769	1	0.2277
4770	0	0.0191
4771	8	0.0539
4772	2	0.2159
4773	1	0.0066
4774	8	0.1667
4775	2	0.2728
4776	2	0.0232
4777	1	0.1066
4778	8	0.0233
4779	0	0.0047
4780	9	0.0770
4781	2	0.2124
4782	5	0.0579
4783	0	0.0744
4784	8	0.0190
4785	4	0.2363
4786	3	0.0372
4787	3	0.1024
4788	1	0.0731
4789	7	0.5741
4790	3	0.2806
4791	9	0.0888
4792	1	0.0055
4793	2	0.4259
4794	2	0.0374
4795	0	0.0199
4796	8	0.0403
4797	0	0.0566
4798	7	0.0085
4799	9	0.1006
4800	2	0.0462
4801	5	0.0916
4802	6	0.1924
4803	2	0.2024
4804	3	0.2742
4805	8	0.1179
4806	8	0.1582
4807	2	0.0015
4808	8	0.0721
4809	0	0.0109
4810	8	0.0032
4811	2	0.1098
4812	3	0.0417
4813	0	0.0135
4814	4	0.0043
4815	7	0.1124
4816	4	0.0346
4817	2	0.0088
4818	1	0.0701
4819	9	0.0714
4820	4	0.1681
4821	1	0.0368
4822	6	0.0639
4823	3	0.0596
4824	9	0.0390
4825	5	0.1619
4826	3	0.1787
4827	4	0.1255
4828	1	0.0813
4829	8	0.0894
4830	5	0.0907
4831	2	0.0004
4832	8	0.0754
4833	0	0.0024
4834	0	0.0037
4835	5	0.0623
4836	8	0.1305
4837	7	0.0602
4838	1	0.0091
4839	8	0.0192
4840	4	0.0590
4841	9	0.1433
4842	2	0.0572
4843	4	0.0585
4844	9	0.0369
4845	0	0.0877
4846	8	0.0339
4847	5	0.1531
4848	8	0.1124
4849	8	0.1832
4850	7	0.0410
4851	2	0.0817
4852	0	0.0065
4853	0	0.0294
4854	1	0.2301
4855	4	0.0818
4856	3	0.0510
4857	3	0.0955
4858	8	0.1538
4859	0	0.1701
4860	0	0.0082
4861	3	0.4279
4862	3	0.3881
4863	7	0.0193
4864	6	0.0851
4865	0	0.0447
4866	9	0.0371
4867	9	0.3276
4868	3	0.2498
4869	2	0.0738
4870	8	0.1027
4871	0	0.0167
4872	0	0.0493
4873	7	0.2013
4874	1	0.1705
4875	6	0.0298
4876	8	0.0076
4877	2	0.0298
4878	0	0.0007
4879	4	0.1220
4880	5	0.0586
4881	0	0.0657
4882	7	0.3577
4883	4	0.0126
4884	8	0.1067
4885	6	0.1215
4886	2	0.1247
4887	8	0.0398
4888	0	0.0968
4889	1	0.0308
4890	4	0.2038
4891	5	0.0396
4892	9	0.1435
4893	5	0.4732
4894	7	0.0010
4895	6	0.0421
4896	4	0.1403
4897	8	0.0222
4898	7	0.0301
4899	3	0.0947
4900	9	0.3033
4901	3	0.0227
4902	6	0.0176
4903	5	0.1418
4904	7	0.1269
4905	0	0.0236
4906	5	0.0773
4907	5	0.0746
4908	2	0.0120
4909	5	0.0060
4910	1	0.0231
4911	3	0.0855
4912	9	0.0248
4913	7	0.1140
4914	4	0.0087
4915	2	0.0493
4916	0	0.0907
4917	5	0.1191
4918	7	0.0121
4919	4	0.0762
4920	8	0.0629
4921	7	0.0534
4922	9	0.0318
4923	9	0.0348
4924	3	0.0595
4925	3	0.0708
4926	6	0.1393
4927	0	0.0938
4928	9	0.1872
4929	2	0.0588
4930	9	0.0843
4931	8	0.3225
4932	1	0.0540
4933	6	0.2448
4934	5	0.0104
4935	4	0.0443
4936	5	0.0199
4937	7	0.0828
4938	4	0.1211
4939	8	0.1795
4940	1	0.0226
4941	3	0.1592
4942	9	0.0533
4943	3	0.2478
4944	2	0.1149
4945	3	0.0200
4946	2	0.0203
4947	1	0.0522
4948	5	0.1574
4949	3	0.0132
4950	8	0.1425
4951	4	0.0601
4952	9	0.0282
4953	0	0.0488
4954	9	0.1978
4955	2	0.0090
4956	0	0.0804
4957	8	0.0007
4958	9	0.0327
4959	9	0.0241
4960	9	0.0327
4961	3	0.0227
4962	4	0.0762
4963	6	0.0056
4964	3	0.2550
4965	1	0.0233
4966	6	0.1073
4967	6	0.0953
4968	8	0.1097
4969	9	0.1847
4970	5	0.0235
4971	9	0.0877
4972	7	0.1641
4973	5	0.1270
4974	0	0.0718
4975	9	0.0036
4976	7	0.0388
4977	2	0.0281
4978	8	0.1855
4979	2	0.0185
4980	7	0.0648
4981	3	0.0579
4982	1	0.0028
4983	0	0.0026
4984	6	0.0042
4985	8	0.0239
4986	2	0.1571
4987	7	0.0005
4988	5	0.0480
4989	7	0.1123
4990	8	0.1056
4991	7	0.1126
4992	9	0.2873
4993	9	0.1709
4994	7	0.0241
4995	9	0.0791
4996	6	0.0445
4997	9	0.1694
4998	3	0.0027
4999	8	0.0077
5000	0	0.1224
5001	2	0.0383
5002	4	0.0079
5003	3	0.0087
5004	4	0.0042
5005	7	0.0421
5006	6	0.0622
5007	0	0.1080
5008	4	0.2654
5009	4	0.0205
5010	1	0.0614
5011	7	0.1762
5012	8	0.1236
5013	6	0.0219
5014	7	0.0653
5015	2	0.1620
5016	1	0.0814
5017	1	0.1119
5018	6	0.0576
5019	7	0.0087
5020	4	0.0712
5021	4	0.0182
5022	9	0.0578
5023	8	0.0461
5024	3	0.0351
5025	5	0.0707
5026	7	0.0327
5027	3	0.0831
5028	9	0.3430
5029	7	0.1266
5030	4	0.0025
5031	5	0.0981
5032	5	0.0997
5033	2	0.0233
5034	0	0.0044
5035	2	0.0778
5036	5	0.1255
5037	7	0.0730
5038	1	0.0748
5039	8	0.0722
5040	8	0.0570
5041	0	0.0844
5042	7	0.0423
5043	1	0.1186
5044	3	0.2163
5045	4	0.1406
5046	9	0.2533
5047	3	0.0669
5048	5	0.1100
5049	6	0.0944
5050	7	0.3864
5051	1	0.0298
5052	6	0.1890
5053	7	0.1830
5054	3	0.1062
5055	3	0.0208
5056	0	0.0453
5057	7	0.1577
5058	7	0.2136
5059	4	0.0012
5060	7	0.2195
5061	7	0.1116
5062	8	0.0148
5063	1	0.0436
5064	7	0.1869
5065	9	0.0712
5066	8	0.0108
5067	7	0.0721
5068	9	0.0764
5069	3	0.0385
5070	1	0.1197
5071	5	0.0308
5072	0	0.0298
5073	0	0.1437
5074	1	0.0771
5075	7	0.2293
5076	4	0.0773
5077	5	0.0257
5078	6	0.1279
5079	5	0.0643
5080	5	0.0768
5081	9	0.0486
5082	6	0.1353
5083	8	0.0881
5084	2	0.0276
5085	8	0.0604
5086	9	0.0520
5087	7	0.4491
5088	6	0.1467
5089	7	0.1590
5090	2	0.0738
5091	6	0.1285
5092	0	0.0297
5093	9	0.1300
5094	9	0.0740
5095	1	0.0770
5096	0	0.0190
5097	9	0.1169
5098	9	0.1660
5099	2	0.0198
5100	0	0.0184
5101	6	0.3878
5102	5	0.0420
5103	9	0.0259
5104	1	0.1264
5105	0	0.0526
5106	2	0.1244
5107	1	0.0339
5108	9	0.0073
5109	0	0.2765
5110	5	0.0230
5111	4	0.1033
5112	3	0.0488
5113	3	0.0337
5114	1	0.0909
5115	4	0.0271
5116	7	0.0094
5117	2	0.0401
5118	4	0.0201
5119	5	0.0774
5120	8	0.0858
5121	9	0.0136
5122	2	0.0069
5123	4	0.0281
5124	1	0.0550
5125	1	0.1304
5126	6	0.1051
5127	3	0.6128
5128	0	0.1187
5129	2	0.0251
5130	2	0.1372
5131	4	0.0045
5132	8	0.1117
5133	3	0.0305
5134	8	0.2619
5135	7	0.1376
5136	4	0.1348
5137	8	0.1520
5138	8	0.0334
5139	0	0.2824
5140	7	0.0225
5141	6	0.0396
5142	8	0.0030
5143	3	0.2110
5144	7	0.0934
5145	0	0.0005
5146	3	0.0809
5147	0	0.0197
5148	2	0.0551
5149	4	0.0073
5150	3	0.0269
5151	8	0.1870
5152	9	0.1163
5153	6	0.1499
5154	9	0.1037
5155	7	0.1107
5156	8	0.0476
5157	9	0.1174
5158	4	0.0377
5159	5	0.0135
5160	9	0.1088
5161	1	0.0305
5162	2	0.0199
5163	4	0.0569
5164	5	0.2109
5165	4	0.2917
5166	1	0.0380
5167	7	0.0084
5168	9	0.0529
5169	8	0.3301
5170	0	0.0842
5171	6	0.2234
5172	9	0.0971
5173	5	0.0429
5174	9	0.0153
5175	4	0.1875
5176	8	0.0928
5177	1	0.0011
5178	7	0.0789
5179	4	0.0480
5180	4	0.2855
5181	3	0.0759
5182	2	0.0118
5183	6	0.0292
5184	5	0.0625
5185	2	0.0846
5186	0	0.1857
5187	4	0.3472
5188	4	0.0036
5189	3	0.0495
5190	1	0.1553
5191	2	0.3769
5192	3	0.0413
5193	9	0.0183
5194	8	0.0563
5195	5	0.0355
5196	3	0.2038
5197	8	0.0983
5198	9	0.0572
5199	8	0.0689
5200	8	0.0091
5201	0	0.2557
5202	9	0.0739
5203	8	0.0492
5204	5	0.0228
5205	7	0.1322
5206	9	0.0004
5207	7	0.0472
5208	3	0.1191
5209	5	0.0248
5210	1	0.0087
5211	5	0.0675
5212	9	0.0416
5213	1	0.2639
5214	7	0.4103
5215	4	0.1101
5216	0	0.0665
5217	5	0.5706
5218	0	0.0646
5219	3	0.0818
5220	6	0.0170
5221	2	0.1094
5222	1	0.4733
5223	0	0.0699
5224	6	0.0860
5225	7	0.1639
5226	6	0.0265
5227	2	0.0941
5228	5	0.0515
5229	5	0.0417
5230	3	0.3100
5231	0	0.0606
5232	4	0.0891
5233	4	0.0581
5234	0	0.1790
5235	9	0.1333
5236	9	0.0328
5237	3	0.0158
5238	2	0.0565
5239	6	0.3045
5240	0	0.0453
5241	7	0.1083
5242	5	0.0045
5243	2	0.0176
5244	4	0.1607
5245	4	0.1760
5246	7	0.0702
5247	2	0.0207
5248	0	0.1301
5249	6	0.0159
5250	5	0.0964
5251	8	0.0783
5252	8	0.0321
5253	6	0.0176
5254	7	0.0402
5255	1	0.1223
5256	6	0.2017
5257	3	0.0333
5258	9	0.0986
5259	4	0.0436
5260	4	0.2837
5261	1	0.0187
5262	4	0.0606
5263	3	0.0757
5264	1	0.3823
5265	6	0.1320
5266	5	0.0808
5267	2	0.0668
5268	8	0.3074
5269	6	0.0747
5270	2	0.1419
5271	2	0.3523
5272	6	0.0887
5273	2	0.0754
5274	2	0.1188
5275	8	0.0997
5276	6	0.0053
5277	7	0.0075
5278	5	0.0165
5279	5	0.1144
5280	1	0.0319
5281	4	0.1288
5282	8	0.1137
5283	2	0.1043
5284	6	0.1904
5285	1	0.2411
5286	6	0.0502
5287	8	0.0252
5288	9	0.0138
5289	7	0.0205
5290	8	0.0987
5291	8	0.0605
5292	6	0.0945
5293	5	0.0197
5294	7	0.0130
5295	8	0.2203
5296	3	0.0307
5297	6	0.0242
5298	9	0.1687
5299	8	0.0842
5300	6	0.0024
5301	4	0.0307
5302	4	0.0437
5303	4	0.0501
5304	4	0.0265
5305	5	0.0357
5306	8	0.0493
5307	7	0.0760
5308	9	0.0318
5309	7	0.1409
5310	3	0.0832
5311	6	0.1540
5312	8	0.0286
5313	9	0.1447
5314	0	0.1930
5315	3	0.1279
5316	8	0.1626
5317	9	0.0347
5318	1	0.0630
5319	6	0.1004
5320	6	0.0299
5321	9	0.0804
5322	6	0.1138
5323	0	0.1020
5324	9	0.1547
5325	3	0.0415
5326	3	0.0027
5327	1	0.0186
5328	2	0.0122
5329	9	0.0406
5330	9	0.0299
5331	0	0.1860
5332	0	0.0030
5333	1	0.0235
5334	4	0.1695
5335	8	0.0210
5336	0	0.1462
5337	7	0.1256
5338	4	0.1699
5339	3	0.0494
5340	5	0.1340
5341	7	0.2891
5342	7	0.1864
5343	1	0.0035
5344	9	0.0042
5345	3	0.2576
5346	2	0.0541
5347	7	0.0441
5348	4	0.2278
5349	5	0.2791
5350	7	0.0513
5351	1	0.1519
5352	1	0.1994
5353	4	0.0935
5354	6	0.1828
5355	9	0.0322
5356	5	0.1262
5357	2	0.0408
5358	5	0.0400
5359	3	0.0723
5360	3	0.1329
5361	4	0.1106
5362	1	0.0221
5363	0	0.0900
5364	0	0.0877
5365	5	0.1625
5366	9	0.1064
5367	5	0.0154
5368	5	0.0070
5369	7	0.0209
5370	9	0.1342
5371	4	0.0648
5372	4	0.1137
5373	8	0.0004
5374	0	0.0190
5375	5	0.0467
5376	9	0.2991
5377	0	0.0051
5378	1	0.0057
5379	6	0.0272
5380	6	0.0183
5381	0	0.0962
5382	8	0.0960
5383	7	0.0402
5384	6	0.0702
5385	5	0.0883
5386	2	0.3751
5387	0	0.1165
5388	6	0.2000
5389	6	0.1071
5390	0	0.0229
5391	0	0.2792
5392	1	0.0062
5393	9	0.0354
5394	1	0.0991
5395	5	0.1401
5396	7	0.0847
5397	3	0.0942
5398	1	0.0129
5399	9	0.1993
5400	6	0.0605
5401	4	0.1961
5402	4	0.0700
5403	5	0.0081
5404	3	0.0262
5405	7	0.0509
5406	4	0.1420
5407	3	0.0883
5408	8	0.0387
5409	8	0.2676
5410	9	0.0533
5411	6	0.1336
5412	9	0.0045
5413	3	0.0175
5414	1	0.0325
5415	0	0.1549
5416	7	0.0629
5417	6	0.0167
5418	9	0.0202
5419	2	0.0398
5420	4	0.3268
5421	7	0.1860
5422	7	0.0055
5423	4	0.0763
5424	3	0.0364
5425	4	0.0383
5426	7	0.0151
5427	0	0.1185
5428	1	0.0498
5429	8	0.0429
5430	6	0.2055
5431	1	0.0500
5432	3	0.1488
5433	5	0.0355
5434	9	0.1496
5435	6	0.0454
5436	7	0.0424
5437	2	0.0601
5438	3	0.0997
5439	9	0.1477
5440	9	0.0582
5441	0	0.1038
5442	5	0.0144
5443	3	0.1435
5444	5	0.0203
5445	1	0.0209
5446	0	0.0269
5447	5	0.0489
5448	0	0.0129
5449	6	0.3171
5450	8	0.0363
5451	3	0.0992
5452	6	0.0745
5453	0	0.0042
5454	1	0.0054
5455	8	0.0082
5456	4	0.2258
5457	7	0.0069
5458	0	0.0054
5459	8	0.0802
5460	2	0.2670
5461	7	0.0339
5462	1	0.0377
5463	6	0.0185
5464	4	0.0433
5465	1	0.0396
5466	6	0.0591
5467	9	0.0353
5468	9	0.0024
5469	3	0.0121
5470	0	0.0158
5471	1	0.0843
5472	0	0.2445
5473	6	0.0066
5474	9	0.0617
5475	6	0.0222
5476	3	0.0429
5477	4	0.0804
5478	6	0.0165
5479	7	0.0095
5480	4	0.1856
5481	4	0.0163
5482	2	0.0455
5483	4	0.0288
5484	3	0.1526
5485	3	0.0626
5486	9	0.0811
5487	0	0.3295
5488	4	0.1090
5489	0	0.0562
5490	1	0.1023
5491	6	0.0706
5492	9	0.0113
5493	0	0.1034
5494	2	0.1475
5495	7	0.1423
5496	6	0.0156
5497	9	0.2249
5498	5	0.0432
5499	1	0.2248
5500	1	0.0702
5501	3	0.0053
5502	0	0.0486
5503	0	0.0733
5504	0	0.0039
5505	9	0.0175
5506	6	0.0845
5507	6	0.1083
5508	6	0.1262
5509	2	0.2679
5510	4	0.0029
5511	6	0.0095
5512	1	0.0900
5513	9	0.1142
5514	9	0.0131
5515	5	0.0068
5516	6	0.2590
5517	1	0.1136
5518	3	0.0139
5519	1	0.0430
5520	1	0.0145
5521	5	0.1863
5522	7	0.0185
5523	4	0.0472
5524	8	0.1614
5525	3	0.0453
5526	8	0.4429
5527	4	0.5871
5528	5	0.0572
5529	6	0.0730
5530	5	0.0281
5531	5	0.0196
5532	1	0.1202
5533	8	0.0643
5534	8	0.0044
5535	8	0.4824
5536	1	0.0395
5537	8	0.2113
5538	4	0.0409
5539	2	0.0470
5540	1	0.0811
5541	7	0.3164
5542	5	0.0206
5543	9	0.0125
5544	6	0.0998
5545	6	0.0189
5546	8	0.0239
5547	3	0.0038
5548	9	0.0223
5549	5	0.1326
5550	2	0.0398
5551	7	0.0545
5552	6	0.0820
5553	2	0.0153
5554	8	0.0791
5555	5	0.0020
5556	0	0.0285
5557	9	0.1017
5558	4	0.2674
5559	7	0.0049
5560	5	0.0487
5561	2	0.0563
5562	5	0.0842
5563	4	0.0699
5564	7	0.3611
5565	2	0.0005
5566	2	0.3077
5567	4	0.2962
5568	5	0.1269
5569	0	0.0511
5570	2	0.0923
5571	4	0.0440
5572	8	0.0503
5573	9	0.0324
5574	3	0.1355
5575	3	0.2124
5576	1	0.0784
5577	3	0.1263
5578	1	0.1482
5579	2	0.2051
5580	7	0.0591
5581	8	0.0040
5582	3	0.0353
5583	9	0.2363
5584	0	0.0076
5585	3	0.0316
5586	6	0.1275
5587	6	0.0733
5588	1	0.0949
5589	7	0.0569
5590	3	0.0120
5591	3	0.0638
5592	6	0.0960
5593	1	0.1427
5594	3	0.0507
5595	6	0.0134
5596	8	0.0698
5597	1	0.0268
5598	7	0.0162
5599	1	0.1646
5600	2	0.0580
5601	0	0.2252
5602	1	0.1196
5603	4	0.0308
5604	3	0.0224
5605	6	0.1062
5606	3	0.0002
5607	1	0.3305
5608	6	0.0361
5609	7	0.6123
5610	6	0.0426
5611	1	0.0769
5612	8	0.0338
5613	7	0.1021
5614	4	0.2345
5615	4	0.1071
5616	3	0.0726
5617	5	0.0686
5618	2	0.3114
5619	7	0.0719
5620	1	0.0602
5621	1	0.0629
5622	4	0.0329
5623	4	0.0068
5624	5	0.0157
5625	0	0.0324
5626	4	0.0206
5627	8	0.0405
5628	4	0.0858
5629	9	0.2346
5630	4	0.0527
5631	5	0.1693
5632	9	0.0108
5633	3	0.0135
5634	0	0.0064
5635	6	0.0236
5636	5	0.1595
5637	6	0.3270
5638	0	0.0103
5639	0	0.1063
5640	2	0.0095
5641	9	0.1317
5642	2	0.1329
5643	0	0.1374
5644	3	0.0025
5645	6	0.1521
5646	4	0.0227
5647	5	0.0435
5648	3	0.2293
5649	4	0.0448
5650	9	0.0117
5651	5	0.0638
5652	9	0.0275
5653	4	0.3720
5654	3	0.0613
5655	6	0.0865
5656	5	0.0808
5657	3	0.1724
5658	2	0.0454
5659	5	0.0892
5660	3	0.0235
5661	3	0.1719
5662	4	0.3150
5663	1	0.1253
5664	8	0.1038
5665	0	0.1679
5666	7	0.1019
5667	2	0.1072
5668	8	0.1240
5669	6	0.0235
5670	1	0.0297
5671	7	0.1237
5672	8	0.0092
5673	5	0.0092
5674	4	0.0091
5675	6	0.1826
5676	2	0.0040
5677	6	0.1223
5678	9	0.1737
5679	4	0.1894
5680	4	0.0664
5681	6	0.0243
5682	1	0.2761
5683	8	0.4635
5684	6	0.0694
5685	1	0.1644
5686	7	0.4000
5687	5	0.0820
5688	0	0.0035
5689	6	0.0735
5690	1	0.0386
5691	3	0.0540
5692	3	0.0006
5693	1	0.0435
5694	8	0.0760
