Step	State	Value
4296	7	0.0982
4297	4	0.0071
4298	4	0.0126
4299	4	0.1635
4300	7	0.2154
4301	7	0.0237
4302	7	0.2411
4303	7	0.0567
4304	7	0.0254
4305	7	0.2747
4306	7	0.0553
4307	7	0.0516
4308	7	0.0423
4309	7	0.0451
4310	4	0.0444
4311	4	0.0759
4312	9	0.0375
4313	9	0.1219
4314	9	0.0536
4315	9	0.0419
4316	8	0.0498
4317	8	0.0180
4318	8	0.0512
4319	8	0.1178
4320	8	0.0578
4321	8	0.0089
4322	8	0.0417
4323	8	0.0588
4324	8	0.0141
4325	8	0.1775
4326	8	0.4329
4327	8	0.0623
4328	8	0.2985
4329	5	0.1294
4330	5	0.1088
4331	1	0.1062
4332	1	0.0946
4333	3	0.0424
4334	0	0.0522
4335	0	0.0984
4336	4	0.1061
4337	4	0.1195
4338	9	0.0211
4339	3	0.1106
4340	3	0.2705
4341	3	0.1644
4342	7	0.1879
4343	7	0.0241
4344	7	0.0552
4345	8	0.0163
4346	2	0.4788
4347	3	0.0134
4348	3	0.0952
4349	3	0.0932
4350	0	0.0689
4351	0	0.1914
4352	0	0.2653
4353	0	0.0138
4354	0	0.1132
4355	3	0.0576
4356	3	0.0335
4357	3	0.0743
4358	3	0.0696
4359	3	0.2501
4360	7	0.1101
4361	2	0.5082
4362	2	0.1999
4363	2	0.0293
4364	2	0.0884
4365	5	0.0665
4366	2	0.0077
4367	2	0.0247
4368	0	0.2068
4369	0	0.0124
4370	0	0.0147
4371	0	0.0159
4372	0	0.1554
4373	0	0.0790
4374	0	0.0509
4375	0	0.0222
4376	0	0.0743
4377	0	0.1256
4378	0	0.0371
4379	8	0.1922
4380	8	0.1701
4381	8	0.3334
4382	8	0.1094
4383	5	0.2212
4384	5	0.0750
4385	0	0.0076
4386	0	0.0812
4387	0	0.0077
4388	0	0.2158
4389	0	0.0969
4390	0	0.0074
4391	3	0.0409
4392	3	0.0001
4393	1	0.3552
4394	1	0.0003
4395	3	0.0221
4396	4	0.0165
4397	4	0.1231
4398	4	0.0417
4399	4	0.0421
4400	5	0.0910
4401	5	0.0738
4402	4	0.1004
4403	4	0.0660
4404	4	0.0233
4405	3	0.1557
4406	3	0.2388
4407	3	0.2033
4408	6	0.0175
4409	6	0.0244
4410	5	0.1078
4411	5	0.3896
4412	5	0.0852
4413	5	0.0967
4414	6	0.0321
4415	8	0.1471
4416	8	0.0462
4417	8	0.0007
4418	9	0.2091
4419	9	0.0709
4420	1	0.0876
4421	1	0.0442
4422	1	0.0525
4423	1	0.0501
4424	1	0.0056
4425	1	0.1310
4426	1	0.0014
4427	1	0.0729
4428	1	0.0493
4429	1	0.0679
4430	1	0.0086
4431	1	0.0744
4432	1	0.0778
4433	1	0.0590
4434	1	0.0012
4435	8	0.0675
4436	8	0.0267
4437	8	0.0077
4438	8	0.0060
4439	8	0.0225
4440	3	0.0070
4441	7	0.1732
4442	2	0.1002
4443	2	0.1103
4444	0	0.0622
4445	0	0.1122
4446	0	0.0525
4447	0	0.4367
4448	7	0.1276
4449	7	0.0434
4450	7	0.0471
4451	7	0.0387
4452	7	0.1133
4453	7	0.0277
4454	7	0.1953
4455	7	0.1862
4456	8	0.0455
4457	8	0.0002
4458	9	0.4710
4459	9	0.0001
4460	9	0.1716
4461	9	0.4509
4462	6	0.1989
4463	9	0.0176
4464	9	0.0522
4465	9	0.0365
4466	9	0.0424
4467	9	0.0479
4468	0	0.0011
4469	0	0.1382
4470	5	0.0055
4471	5	0.1565
4472	5	0.0283
4473	5	0.0522
4474	5	0.0612
4475	5	0.1164
4476	5	0.0078
4477	5	0.0681
4478	7	0.1052
4479	7	0.0720
4480	1	0.0172
4481	3	0.1747
4482	3	0.0571
4483	3	0.0727
4484	3	0.1700
4485	3	0.0371
4486	5	0.1860
4487	3	0.0332
4488	2	0.2160
4489	2	0.0388
4490	2	0.0090
4491	0	0.0938
4492	0	0.1128
4493	0	0.0099
4494	0	0.1370
4495	0	0.0460
4496	6	0.0539
4497	6	0.0509
4498	6	0.0491
4499	7	0.0339
4500	6	0.0180
4501	6	0.0065
4502	0	0.1168
4503	0	0.0091
4504	0	0.0023
4505	0	0.2326
4506	0	0.0525
4507	0	0.0314
4508	0	0.0915
4509	0	0.0504
4510	0	0.3272
4511	1	0.0268
4512	1	0.2894
4513	1	0.0245
4514	1	0.0774
4515	1	0.0750
4516	1	0.0096
4517	1	0.1215
4518	2	0.2637
4519	3	0.0420
4520	8	0.0211
4521	7	0.0057
4522	7	0.1366
4523	7	0.1115
4524	7	0.1158
4525	1	0.1123
4526	1	0.1711
4527	6	0.0013
4528	6	0.0763
4529	6	0.0088
4530	2	0.1318
4531	2	0.1441
4532	3	0.0215
4533	3	0.0908
4534	3	0.0279
4535	7	0.0068
4536	7	0.0186
4537	3	0.0021
4538	6	0.0590
4539	6	0.0281
4540	4	0.1390
4541	7	0.1458
4542	7	0.1702
4543	7	0.0388
4544	7	0.0004
4545	7	0.0526
4546	7	0.0007
4547	5	0.0806
4548	5	0.0980
4549	4	0.0383
4550	5	0.0073
4551	5	0.0346
4552	5	0.0701
4553	5	0.0159
4554	7	0.5834
4555	7	0.0064
4556	7	0.0360
4557	7	0.0367
4558	3	0.0928
4559	3	0.0614
4560	3	0.0023
4561	5	0.0412
4562	1	0.0022
4563	6	0.0263
4564	6	0.0023
4565	6	0.0706
4566	3	0.2593
4567	4	0.0406
4568	4	0.0107
4569	4	0.0454
4570	3	0.2013
4571	3	0.1856
4572	3	0.0286
4573	3	0.0324
4574	4	0.1467
4575	4	0.0603
4576	4	0.0897
4577	4	0.1724
4578	4	0.1108
4579	1	0.0292
4580	1	0.0902
4581	2	0.1531
4582	2	0.0792
4583	2	0.2734
4584	2	0.0889
4585	2	0.1362
4586	2	0.1275
4587	2	0.0949
4588	8	0.1296
4589	8	0.1665
4590	8	0.0953
4591	8	0.0323
4592	6	0.0038
4593	3	0.1658
4594	3	0.0148
4595	1	0.0499
4596	1	0.1666
4597	1	0.0273
4598	1	0.0327
4599	1	0.4704
4600	5	0.0628
4601	5	0.0369
4602	5	0.0372
4603	7	0.0151
4604	0	0.1602
4605	8	0.0732
4606	8	0.0225
4607	8	0.0928
4608	7	0.2127
4609	7	0.2811
4610	0	0.0624
4611	0	0.1357
4612	0	0.0689
4613	9	0.0966
4614	9	0.0155
4615	9	0.1002
4616	9	0.0411
4617	9	0.1539
4618	9	0.1894
4619	9	0.1122
4620	9	0.2019
4621	5	0.0044
4622	2	0.3571
4623	2	0.0359
4624	4	0.0047
4625	4	0.1997
4626	4	0.0836
4627	4	0.1493
4628	1	0.0859
4629	1	0.1756
4630	1	0.4560
4631	1	0.0387
4632	1	0.0490
4633	1	0.3341
4634	1	0.0017
4635	1	0.2054
4636	5	0.1715
4637	7	0.2891
4638	7	0.0814
4639	7	0.1018
4640	7	0.0656
4641	7	0.0110
4642	1	0.0098
4643	5	0.0098
4644	5	0.0302
4645	7	0.0479
4646	7	0.0462
4647	7	0.0853
4648	7	0.1587
4649	7	0.3879
4650	7	0.0181
4651	7	0.1178
4652	9	0.1433
4653	9	0.1470
4654	9	0.2066
4655	9	0.2396
4656	9	0.2263
4657	0	0.0491
4658	9	0.2163
4659	9	0.1058
4660	3	0.0504
4661	0	0.0494
4662	1	0.1281
4663	8	0.0717
4664	8	0.0674
4665	8	0.0384
4666	8	0.0408
4667	0	0.1005
4668	0	0.1012
4669	0	0.0511
4670	0	0.1595
4671	0	0.1902
4672	0	0.0376
4673	0	0.1122
4674	0	0.1244
4675	0	0.0407
4676	0	0.0422
4677	1	0.1965
4678	1	0.1125
4679	1	0.0847
4680	1	0.1909
4681	6	0.1658
4682	5	0.2180
4683	5	0.0314
4684	5	0.1781
4685	5	0.0016
4686	5	0.3377
4687	6	0.0369
4688	6	0.0098
4689	9	0.0636
4690	9	0.0348
4691	9	0.2310
4692	9	0.0728
4693	9	0.1185
4694	5	0.0125
4695	5	0.0418
4696	8	0.0148
4697	4	0.0156
4698	0	0.0870
4699	0	0.0775
4700	0	0.0075
4701	0	0.0024
4702	0	0.0537
4703	0	0.0377
4704	0	0.0364
4705	2	0.0366
4706	2	0.0860
4707	2	0.0257
4708	2	0.3108
4709	7	0.0313
4710	2	0.0186
4711	2	0.0034
4712	2	0.1388
4713	2	0.0396
4714	2	0.0892
4715	5	0.1308
4716	5	0.0529
4717	5	0.1197
4718	5	0.0079
4719	0	0.0393
4720	0	0.1529
4721	0	0.3528
4722	0	0.1761
4723	0	0.0577
4724	2	0.0113
4725	2	0.1901
4726	2	0.0365
4727	5	0.0871
4728	1	0.0058
4729	6	0.0467
4730	6	0.1433
4731	3	0.0357
4732	3	0.1865
4733	9	0.4012
4734	9	0.4931
4735	9	0.0352
4736	9	0.2639
4737	7	0.0131
4738	7	0.0615
4739	7	0.0759
4740	7	0.0297
4741	7	0.1812
4742	7	0.0296
4743	7	0.0938
4744	7	0.0373
4745	9	0.3004
4746	1	0.0069
4747	1	0.0262
4748	6	0.0271
4749	6	0.1755
4750	6	0.0724
4751	3	0.6154
4752	3	0.0481
4753	3	0.0209
4754	4	0.1134
4755	4	0.0506
4756	7	0.0091
4757	7	0.0668
4758	7	0.1018
4759	2	0.1056
4760	8	0.0060
4761	8	0.0005
4762	4	0.1861
4763	4	0.0031
4764	2	0.0590
4765	5	0.0365
4766	8	0.3495
4767	8	0.0497
4768	8	0.0550
4769	8	0.0200
4770	3	0.0342
4771	3	0.0018
4772	3	0.1612
4773	3	0.1260
4774	3	0.0894
4775	3	0.0469
4776	3	0.3105
4777	3	0.1475
4778	4	0.0951
4779	4	0.2059
4780	1	0.1060
4781	1	0.0001
4782	1	0.0645
4783	1	0.3331
4784	6	0.3323
4785	4	0.3968
4786	4	0.1264
4787	9	0.0984
4788	9	0.0699
4789	9	0.2812
4790	1	0.1188
4791	1	0.1316
4792	1	0.1167
4793	1	0.0582
4794	1	0.0346
4795	1	0.0424
4796	7	0.0655
4797	7	0.0819
4798	8	0.1333
4799	8	0.1830
4800	8	0.1088
4801	8	0.2886
4802	8	0.1701
4803	8	0.2136
4804	8	0.2283
4805	8	0.0509
4806	8	0.0134
4807	4	0.0262
4808	4	0.0966
4809	4	0.0105
4810	6	0.3546
4811	6	0.1863
4812	6	0.1549
4813	6	0.0505
4814	6	0.2458
4815	6	0.0236
4816	6	0.0044
4817	4	0.2839
4818	5	0.1262
4819	5	0.0185
4820	5	0.1017
4821	5	0.0215
4822	5	0.1162
4823	5	0.0841
4824	5	0.0088
4825	5	0.0225
4826	1	0.0109
4827	1	0.0701
4828	6	0.0578
4829	7	0.0516
4830	7	0.0128
4831	7	0.2498
4832	5	0.1428
4833	6	0.0017
4834	6	0.1128
4835	6	0.0077
4836	6	0.1385
4837	6	0.0064
4838	6	0.1168
4839	6	0.1300
4840	6	0.0342
4841	7	0.1741
4842	7	0.3296
4843	7	0.0324
4844	7	0.0239
4845	7	0.1372
4846	7	0.0331
4847	7	0.0682
4848	1	0.0724
4849	1	0.0705
4850	1	0.1188
4851	1	0.0674
4852	1	0.1855
4853	1	0.2004
4854	1	0.0190
4855	1	0.0348
4856	1	0.0714
4857	1	0.1893
4858	1	0.0569
4859	1	0.2010
4860	1	0.1590
4861	1	0.3465
4862	1	0.0305
4863	1	0.0112
4864	2	0.3335
4865	2	0.3061
4866	2	0.0201
4867	2	0.0093
4868	0	0.4133
4869	8	0.0792
4870	5	0.0771
4871	5	0.0956
4872	1	0.2900
4873	1	0.0712
4874	1	0.0867
4875	1	0.0011
4876	1	0.3562
4877	9	0.0581
4878	6	0.0578
4879	6	0.7965
4880	6	0.0159
4881	8	0.0052
4882	8	0.0497
4883	4	0.0428
4884	4	0.0091
4885	6	0.0753
4886	6	0.1287
4887	4	0.1083
4888	4	0.0903
4889	4	0.0034
4890	4	0.0760
4891	1	0.0766
4892	1	0.0023
4893	8	0.1317
4894	8	0.0716
4895	8	0.1951
4896	8	0.1148
4897	8	0.3825
4898	2	0.0042
4899	2	0.0579
4900	2	0.0236
4901	8	0.1384
4902	8	0.0099
4903	8	0.0899
4904	8	0.0835
4905	8	0.1901
4906	2	0.1111
4907	2	0.0893
4908	2	0.0425
4909	2	0.0158
4910	4	0.0040
4911	9	0.0705
4912	9	0.2356
4913	9	0.1541
4914	9	0.1627
4915	6	0.0072
4916	0	0.0195
4917	3	0.2745
4918	3	0.0244
4919	3	0.3043
4920	3	0.0156
4921	4	0.2011
4922	4	0.0193
4923	4	0.0695
4924	4	0.1447
4925	4	0.0460
4926	4	0.1033
4927	5	0.0734
4928	5	0.0426
4929	5	0.0670
4930	4	0.0728
4931	4	0.0163
4932	4	0.0461
4933	2	0.3145
4934	2	0.0937
4935	6	0.0441
4936	6	0.1227
4937	6	0.0817
4938	6	0.1102
4939	1	0.0502
4940	1	0.1187
4941	2	0.0253
4942	2	0.0983
4943	2	0.2064
4944	8	0.0033
4945	8	0.0113
4946	8	0.2382
4947	8	0.0268
4948	8	0.0415
4949	6	0.1910
4950	7	0.0098
4951	6	0.1168
4952	6	0.0545
4953	6	0.1121
4954	2	0.0342
4955	1	0.0704
4956	9	0.1710
4957	9	0.0368
4958	9	0.0621
4959	4	0.0516
4960	4	0.0757
4961	4	0.0036
4962	4	0.1438
4963	4	0.1221
4964	3	0.0613
4965	3	0.0033
4966	3	0.1400
4967	3	0.0421
4968	3	0.3086
4969	0	0.0281
4970	0	0.0071
4971	1	0.0244
4972	6	0.0633
4973	6	0.0387
4974	7	0.1193
4975	7	0.0538
4976	7	0.0252
4977	7	0.1058
4978	9	0.1268
4979	9	0.0074
4980	4	0.2287
4981	3	0.1265
4982	3	0.1727
4983	1	0.1671
4984	2	0.0063
4985	1	0.0008
4986	1	0.1595
4987	1	0.0010
4988	1	0.1368
4989	1	0.0199
4990	1	0.0044
4991	1	0.1062
4992	1	0.0038
4993	1	0.0278
4994	2	0.1048
4995	2	0.2527
4996	2	0.0541
4997	2	0.0204
4998	2	0.1161
4999	9	0.0001
5000	9	0.0041
5001	0	0.2062
5002	4	0.0267
5003	5	0.0094
5004	9	0.0233
5005	7	0.0525
5006	7	0.1973
5007	1	0.0724
5008	6	0.0436
5009	6	0.1048
5010	9	0.0064
5011	9	0.0771
5012	9	0.0215
5013	9	0.1238
5014	9	0.1237
5015	9	0.0966
5016	9	0.1273
5017	9	0.0871
5018	9	0.0456
5019	9	0.2544
5020	9	0.2719
5021	9	0.1713
5022	9	0.0477
5023	9	0.1163
5024	9	0.0080
5025	9	0.1285
5026	3	0.2220
5027	3	0.0958
5028	2	0.3413
5029	2	0.3075
5030	2	0.0022
5031	2	0.0543
5032	2	0.0051
5033	9	0.1167
5034	9	0.1080
5035	9	0.3897
5036	9	0.2619
5037	9	0.0477
5038	8	0.0129
5039	1	0.0025
5040	1	0.0492
5041	2	0.0410
5042	2	0.5023
5043	8	0.0439
5044	9	0.0305
5045	9	0.1004
5046	8	0.2060
5047	1	0.0019
5048	7	0.0035
5049	7	0.0405
5050	7	0.0368
5051	7	0.0327
5052	7	0.0109
5053	7	0.0762
5054	7	0.1249
5055	7	0.0547
5056	3	0.0354
5057	3	0.0459
5058	3	0.1199
5059	3	0.0287
5060	8	0.0018
5061	8	0.0271
5062	8	0.2532
5063	8	0.1657
5064	9	0.3163
5065	3	0.1036
5066	3	0.0592
5067	7	0.0681
5068	7	0.0846
5069	0	0.1470
5070	0	0.0855
5071	0	0.0462
5072	5	0.2719
5073	5	0.0168
5074	5	0.0598
5075	5	0.0874
5076	5	0.0324
5077	5	0.0436
5078	5	0.0069
5079	5	0.0156
5080	0	0.0345
5081	2	0.0336
5082	2	0.1212
5083	3	0.0325
5084	3	0.1573
5085	1	0.0781
5086	1	0.0254
5087	6	0.0255
5088	5	0.1017
5089	5	0.1525
5090	2	0.1506
5091	2	0.0791
5092	1	0.0186
5093	6	0.0276
5094	6	0.0047
5095	6	0.0299
5096	6	0.0179
5097	6	0.0068
5098	6	0.0373
5099	6	0.0133
5100	3	0.0482
5101	3	0.0612
5102	3	0.0839
5103	3	0.1419
5104	3	0.0052
5105	3	0.0325
5106	4	0.2203
5107	4	0.2072
5108	1	0.1244
5109	1	0.0344
5110	2	0.0680
5111	2	0.0091
5112	2	0.0085
5113	2	0.0723
5114	2	0.0681
5115	2	0.0670
5116	5	0.0350
5117	7	0.0639
5118	7	0.0959
5119	7	0.0053
5120	7	0.1412
5121	7	0.0673
5122	7	0.0154
5123	7	0.1192
5124	7	0.0632
5125	9	0.0928
5126	9	0.0748
5127	9	0.0935
5128	9	0.1831
5129	2	0.4600
5130	2	0.1384
5131	2	0.0217
5132	1	0.0533
5133	1	0.2251
5134	0	0.2154
5135	8	0.1162
5136	8	0.0315
5137	5	0.0318
5138	5	0.0750
5139	8	0.0299
5140	9	0.2836
5141	9	0.2820
5142	9	0.0787
5143	9	0.0065
5144	9	0.1072
5145	0	0.1220
5146	0	0.0753
5147	6	0.0576
5148	7	0.0814
5149	7	0.3106
5150	7	0.0314
5151	7	0.0067
5152	7	0.1645
5153	7	0.2880
5154	7	0.0352
5155	6	0.0378
5156	6	0.0053
5157	6	0.1196
5158	6	0.1578
5159	6	0.3426
5160	6	0.1662
5161	6	0.1847
5162	6	0.0827
5163	6	0.0309
5164	3	0.0919
5165	3	0.0790
5166	5	0.1930
5167	5	0.0512
5168	5	0.2814
5169	5	0.3866
5170	5	0.0775
5171	5	0.0630
5172	5	0.0782
5173	5	0.0197
5174	5	0.2434
5175	4	0.1480
5176	4	0.1673
5177	4	0.0046
5178	4	0.2126
5179	4	0.0652
5180	4	0.0749
5181	0	0.0414
5182	0	0.0983
5183	1	0.0027
5184	1	0.0073
5185	0	0.1576
5186	0	0.0351
5187	0	0.0212
5188	4	0.0528
5189	4	0.0172
5190	4	0.0718
5191	7	0.0031
5192	7	0.0765
5193	2	0.1157
5194	2	0.0487
5195	2	0.2147
5196	6	0.0189
5197	6	0.0328
5198	6	0.2966
5199	6	0.0435
5200	0	0.0371
5201	0	0.0978
5202	0	0.0498
5203	3	0.0569
5204	4	0.0192
5205	4	0.0117
5206	4	0.0722
5207	4	0.5435
5208	1	0.0243
5209	1	0.0598
5210	1	0.1798
5211	1	0.0697
5212	0	0.0787
5213	2	0.1586
5214	2	0.0080
5215	2	0.0706
5216	2	0.0328
5217	2	0.4058
5218	2	0.2668
5219	2	0.0621
5220	2	0.5682
5221	2	0.1540
5222	2	0.1238
5223	3	0.0798
5224	7	0.0610
5225	9	0.0726
5226	8	0.0384
5227	0	0.0336
5228	5	0.1545
5229	2	0.0423
5230	5	0.0241
5231	5	0.0279
5232	5	0.3340
5233	5	0.0167
5234	6	0.1017
5235	6	0.4833
5236	6	0.0197
5237	6	0.0147
5238	7	0.0807
5239	7	0.1625
5240	0	0.1124
5241	0	0.0337
5242	9	0.0389
5243	9	0.1858
5244	2	0.1028
5245	2	0.3221
5246	4	0.0024
5247	4	0.0417
5248	9	0.0554
5249	9	0.2127
5250	0	0.0106
5251	5	0.1167
5252	5	0.1039
5253	5	0.0172
5254	5	0.0700
5255	8	0.0214
5256	5	0.0311
5257	5	0.0168
5258	5	0.0038
5259	9	0.1164
5260	9	0.0193
5261	9	0.0751
5262	5	0.1856
5263	6	0.0206
5264	6	0.0435
5265	2	0.0383
5266	2	0.2686
5267	9	0.1302
5268	9	0.1722
5269	9	0.1447
5270	9	0.1817
5271	9	0.0669
5272	2	0.0557
5273	2	0.1154
5274	2	0.1005
5275	2	0.0146
5276	3	0.0003
5277	3	0.7533
5278	4	0.0738
5279	4	0.0110
5280	5	0.0283
5281	5	0.0382
5282	5	0.0545
5283	1	0.1378
5284	1	0.2505
5285	1	0.0804
5286	2	0.0612
5287	1	0.1897
5288	5	0.1114
5289	5	0.0414
5290	5	0.2215
5291	5	0.0104
5292	6	0.0136
5293	3	0.1337
5294	3	0.0333
5295	4	0.0720
5296	4	0.0295
5297	5	0.1208
5298	5	0.1982
5299	5	0.2338
5300	5	0.2883
5301	5	0.0749
5302	5	0.0660
5303	5	0.0319
5304	4	0.2270
5305	4	0.0588
5306	4	0.0078
5307	4	0.1127
5308	4	0.1018
5309	4	0.1871
5310	7	0.0276
5311	7	0.0582
5312	7	0.0191
5313	4	0.0175
5314	0	0.0859
5315	0	0.1651
5316	0	0.0716
5317	0	0.2415
5318	9	0.1201
5319	4	0.0140
5320	4	0.1550
5321	4	0.0465
5322	5	0.0113
5323	1	0.0059
5324	2	0.0591
5325	6	0.1072
5326	6	0.0290
5327	2	0.0189
5328	2	0.0253
5329	2	0.0607
5330	3	0.0496
5331	3	0.0369
5332	6	0.0880
5333	6	0.2129
5334	6	0.0501
5335	0	0.2000
5336	0	0.0868
5337	0	0.0031
5338	0	0.0316
5339	0	0.0552
5340	1	0.4300
5341	1	0.0499
5342	1	0.0178
5343	1	0.1079
5344	1	0.2213
5345	1	0.0193
5346	1	0.0452
5347	1	0.0185
5348	7	0.1190
5349	1	0.0243
5350	1	0.0053
5351	1	0.0297
5352	1	0.0365
5353	1	0.0371
5354	1	0.0469
5355	1	0.0331
5356	1	0.1622
5357	1	0.0905
5358	8	0.0260
5359	8	0.0421
5360	3	0.0437
5361	3	0.0497
5362	3	0.4841
5363	3	0.1061
5364	3	0.0926
5365	5	0.1459
5366	5	0.2774
5367	0	0.0327
5368	0	0.0361
5369	0	0.1669
5370	0	0.0373
5371	0	0.0027
5372	0	0.1419
5373	0	0.0067
5374	9	0.2005
5375	9	0.0099
5376	6	0.2524
5377	6	0.2578
5378	7	0.0036
5379	7	0.0906
5380	7	0.0572
5381	7	0.0338
5382	7	0.0468
5383	7	0.0939
5384	7	0.0153
5385	7	0.0420
5386	7	0.0696
5387	7	0.0817
5388	7	0.4063
5389	7	0.0264
5390	7	0.0021
5391	7	0.0057
5392	8	0.1648
5393	9	0.1896
5394	9	0.0801
5395	9	0.0648
5396	9	0.1581
5397	9	0.0427
5398	4	0.0383
5399	8	0.1784
5400	8	0.0450
5401	5	0.2356
5402	6	0.0771
5403	6	0.0112
5404	6	0.0075
5405	6	0.0448
5406	3	0.1082
5407	3	0.0030
5408	3	0.0499
5409	5	0.0357
5410	7	0.0378
5411	7	0.2467
5412	3	0.0754
5413	3	0.0305
5414	4	0.0230
5415	2	0.0352
5416	2	0.0298
5417	2	0.0545
5418	3	0.1064
5419	3	0.0363
5420	3	0.1948
5421	3	0.1703
5422	3	0.0074
5423	4	0.3494
5424	4	0.1283
5425	4	0.0508
5426	0	0.0035
5427	0	0.0141
5428	0	0.0837
5429	0	0.0513
5430	2	0.0658
5431	2	0.0401
5432	2	0.2192
5433	2	0.0740
5434	2	0.0309
5435	3	0.0300
5436	3	0.0657
5437	2	0.0995
5438	2	0.2467
5439	2	0.0006
5440	2	0.1981
5441	2	0.1092
5442	6	0.1240
5443	6	0.0607
5444	6	0.0200
5445	6	0.0033
5446	6	0.0782
5447	6	0.0497
5448	6	0.0108
5449	7	0.3186
5450	7	0.1305
5451	7	0.0661
5452	6	0.0336
5453	3	0.1397
5454	3	0.1212
5455	3	0.1764
5456	3	0.0169
5457	3	0.0602
5458	5	0.0323
5459	6	0.0137
5460	6	0.1388
5461	5	0.0115
5462	5	0.0738
5463	5	0.1239
5464	5	0.0517
5465	5	0.4003
5466	4	0.2107
5467	4	0.0396
5468	4	0.0841
5469	2	0.0439
5470	2	0.1768
5471	2	0.1716
5472	9	0.1090
5473	7	0.1844
5474	8	0.0178
5475	9	0.0489
5476	9	0.0133
5477	9	0.0213
5478	9	0.4133
5479	9	0.0302
5480	9	0.0826
5481	6	0.0713
5482	6	0.1213
5483	6	0.0900
5484	6	0.2332
5485	7	0.0747
5486	7	0.0124
5487	7	0.1232
5488	7	0.0930
5489	7	0.1237
5490	7	0.0713
5491	2	0.1119
5492	2	0.0870
5493	5	0.0315
5494	5	0.1419
5495	5	0.2868
5496	5	0.1456
5497	5	0.1373
5498	5	0.0325
5499	5	0.1291
5500	5	0.0318
5501	5	0.2319
5502	5	0.0876
5503	5	0.0174
5504	5	0.0155
5505	6	0.2852
5506	6	0.3017
5507	6	0.0325
5508	6	0.0637
5509	6	0.0088
5510	6	0.0068
5511	0	0.0764
5512	4	0.0644
5513	4	0.0341
5514	4	0.0931
5515	0	0.2537
5516	5	0.0287
5517	5	0.0298
5518	5	0.0549
5519	5	0.0003
5520	5	0.0325
5521	8	0.0234
5522	7	0.0813
5523	7	0.1397
5524	0	0.0021
5525	4	0.0274
5526	2	0.1963
5527	3	0.2459
5528	3	0.0038
5529	3	0.0073
5530	3	0.0230
5531	9	0.0719
5532	9	0.1654
5533	9	0.0325
5534	6	0.0194
5535	6	0.1543
5536	6	0.0253
5537	9	0.1129
5538	9	0.0640
5539	9	0.1583
5540	9	0.0292
5541	0	0.0866
5542	0	0.1596
5543	0	0.0573
5544	4	0.1164
5545	4	0.0638
5546	6	0.0681
5547	9	0.0413
5548	8	0.1352
5549	8	0.0735
5550	8	0.2206
5551	8	0.0450
5552	3	0.0340
5553	0	0.2148
5554	1	0.0604
5555	1	0.0281
5556	1	0.1209
5557	3	0.1657
5558	3	0.0364
5559	3	0.0389
5560	9	0.1356
5561	9	0.2061
5562	6	0.1444
5563	6	0.0744
5564	6	0.1695
5565	1	0.0528
5566	1	0.0409
5567	2	0.1661
5568	2	0.1601
5569	2	0.0468
5570	2	0.0445
5571	2	0.2878
5572	1	0.0566
5573	2	0.0788
5574	2	0.4094
5575	5	0.1265
5576	5	0.1045
5577	5	0.2966
5578	5	0.1559
5579	5	0.2312
5580	5	0.0705
5581	5	0.0355
5582	5	0.0071
5583	3	0.0606
5584	5	0.1564
5585	5	0.0111
5586	4	0.0572
5587	1	0.0216
5588	5	0.1587
5589	5	0.0899
5590	5	0.0906
5591	5	0.0689
5592	5	0.2169
5593	5	0.1025
5594	5	0.2391
5595	5	0.0311
5596	5	0.1839
5597	5	0.0278
5598	6	0.1094
5599	6	0.1469
5600	6	0.0721
5601	6	0.0896
5602	8	0.2478
5603	8	0.1627
5604	8	0.0726
5605	8	0.0658
5606	3	0.1177
5607	9	0.0414
5608	9	0.0534
5609	9	0.0273
5610	9	0.0713
5611	9	0.1295
5612	9	0.0062
5613	9	0.0286
5614	9	0.1064
5615	0	0.0183
5616	0	0.2145
5617	1	0.0105
5618	3	0.0767
5619	6	0.0696
5620	1	0.0339
5621	9	0.0157
5622	9	0.2919
5623	9	0.0786
5624	9	0.0606
5625	9	0.1117
5626	9	0.0327
5627	9	0.0357
5628	9	0.0435
5629	9	0.0056
5630	9	0.0817
5631	6	0.0174
5632	6	0.3557
5633	6	0.0259
5634	6	0.0169
5635	6	0.0792
5636	6	0.1205
5637	6	0.0532
5638	6	0.0181
5639	8	0.4889
5640	8	0.1302
5641	8	0.0850
5642	9	0.0050
5643	9	0.0410
5644	9	0.0529
5645	9	0.0511
5646	9	0.0941
5647	9	0.0505
5648	9	0.1682
5649	9	0.0079
5650	9	0.0420
5651	9	0.0519
5652	0	0.0364
5653	3	0.1133
5654	3	0.1432
5655	3	0.0083
5656	3	0.0398
5657	3	0.0658
5658	3	0.0723
5659	4	0.1489
5660	7	0.0221
5661	5	0.2114
5662	5	0.1288
5663	5	0.0476
5664	5	0.2194
5665	5	0.0686
5666	5	0.0069
5667	6	0.0302
5668	6	0.1224
5669	7	0.1816
5670	7	0.0917
5671	8	0.2789
5672	8	0.0826
5673	8	0.0350
5674	2	0.0256
5675	2	0.4120
5676	2	0.0261
5677	5	0.0251
5678	8	0.0137
5679	8	0.0653
5680	0	0.0045
5681	8	0.0272
5682	3	0.1982
5683	3	0.0658
5684	3	0.0558
5685	3	0.0016
5686	0	0.0254
5687	8	0.2819
5688	8	0.0461
5689	7	0.1895
5690	7	0.0349
5691	7	0.0008
5692	7	0.1178
5693	7	0.0633
5694	7	0.1743
